,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
710,metro22.87,SkorowidzOrtofomapy2022.1074713,,,,,,,,,,,,,N-34-49-B-c-4-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074713.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074713_N-34-49-B-c-4-4.tif,,SkorowidzOrtofomapy2022.1074713.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,1022.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
711,metro22.88,SkorowidzOrtofomapy2022.1074724,,,,,,,,,,,,,N-34-49-B-d-3-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074724.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074724_N-34-49-B-d-3-3.tif,,SkorowidzOrtofomapy2022.1074724.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,1009.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
712,metro22.89,SkorowidzOrtofomapy2022.1074745,,,,,,,,,,,,,N-34-49-D-d-2-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074745.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074745_N-34-49-D-d-2-1.tif,,SkorowidzOrtofomapy2022.1074745.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,939.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
713,metro22.90,SkorowidzOrtofomapy2022.1074734,,,,,,,,,,,,,N-34-49-D-b-1-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074734.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074734_N-34-49-D-b-1-4.tif,,SkorowidzOrtofomapy2022.1074734.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,961.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
714,metro22.91,SkorowidzOrtofomapy2022.1074742,,,,,,,,,,,,,N-34-49-D-b-4-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074742.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074742_N-34-49-D-b-4-3.tif,,SkorowidzOrtofomapy2022.1074742.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,893.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
715,metro22.92,SkorowidzOrtofomapy2022.1074727,,,,,,,,,,,,,N-34-49-B-d-4-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074727.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074727_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2022.1074727.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,866.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
716,metro22.93,SkorowidzOrtofomapy2022.1074750,,,,,,,,,,,,,N-34-49-D-d-4-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074750.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074750_N-34-49-D-d-4-2.tif,,SkorowidzOrtofomapy2022.1074750.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,890.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
717,metro22.94,SkorowidzOrtofomapy2022.1074722,,,,,,,,,,,,,N-34-49-B-d-3-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074722.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074722_N-34-49-B-d-3-1.tif,,SkorowidzOrtofomapy2022.1074722.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,1031.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
718,metro22.95,SkorowidzOrtofomapy2022.1074762,,,,,,,,,,,,,N-34-50-A-c-3-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074762.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074762_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2022.1074762.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,888.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
719,metro22.96,SkorowidzOrtofomapy2022.1074720,,,,,,,,,,,,,N-34-49-B-d-2-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074720.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074720_N-34-49-B-d-2-3.tif,,SkorowidzOrtofomapy2022.1074720.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,863.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
720,metro22.97,SkorowidzOrtofomapy2022.1074717,,,,,,,,,,,,,N-34-49-B-d-1-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074717.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074717_N-34-49-B-d-1-4.tif,,SkorowidzOrtofomapy2022.1074717.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,920.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
721,metro22.98,SkorowidzOrtofomapy2022.1074733,,,,,,,,,,,,,N-34-49-D-b-1-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074733.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074733_N-34-49-D-b-1-3.tif,,SkorowidzOrtofomapy2022.1074733.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,949.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
722,metro22.99,SkorowidzOrtofomapy2022.1074824,,,,,,,,,,,,,N-34-61-B-b-2-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074824.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074824_N-34-61-B-b-2-2.tif,,SkorowidzOrtofomapy2022.1074824.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,859.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
723,metro22.100,SkorowidzOrtofomapy2022.1074743,,,,,,,,,,,,,N-34-49-D-b-4-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074743.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074743_N-34-49-D-b-4-4.tif,,SkorowidzOrtofomapy2022.1074743.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,888.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
724,metro22.101,SkorowidzOrtofomapy2022.1074738,,,,,,,,,,,,,N-34-49-D-b-2-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074738.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074738_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2022.1074738.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,880.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
725,metro22.102,SkorowidzOrtofomapy2022.1074715,,,,,,,,,,,,,N-34-49-B-d-1-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074715.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074715_N-34-49-B-d-1-2.tif,,SkorowidzOrtofomapy2022.1074715.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,886.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
726,metro22.103,SkorowidzOrtofomapy2022.1074718,,,,,,,,,,,,,N-34-49-B-d-2-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074718.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074718_N-34-49-B-d-2-1.tif,,SkorowidzOrtofomapy2022.1074718.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,901.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
727,metro22.104,SkorowidzOrtofomapy2022.1074716,,,,,,,,,,,,,N-34-49-B-d-1-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074716.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074716_N-34-49-B-d-1-3.tif,,SkorowidzOrtofomapy2022.1074716.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,977.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
728,metro22.105,SkorowidzOrtofomapy2022.1074747,,,,,,,,,,,,,N-34-49-D-d-2-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074747.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074747_N-34-49-D-d-2-3.tif,,SkorowidzOrtofomapy2022.1074747.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,963.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
729,metro22.106,SkorowidzOrtofomapy2022.1074732,,,,,,,,,,,,,N-34-49-D-b-1-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074732.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074732_N-34-49-D-b-1-2.tif,,SkorowidzOrtofomapy2022.1074732.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,951.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
730,metro22.107,SkorowidzOrtofomapy2022.1074758,,,,,,,,,,,,,N-34-50-A-c-1-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074758.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074758_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2022.1074758.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,780.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
731,metro22.108,SkorowidzOrtofomapy2022.1074737,,,,,,,,,,,,,N-34-49-D-b-2-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074737.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074737_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2022.1074737.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,908.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
732,metro22.109,SkorowidzOrtofomapy2022.1074735,,,,,,,,,,,,,N-34-49-D-b-2-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074735.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074735_N-34-49-D-b-2-1.tif,,SkorowidzOrtofomapy2022.1074735.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,917.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
733,metro22.110,SkorowidzOrtofomapy2022.1074787,,,,,,,,,,,,,N-34-50-C-c-3-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074787.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074787_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2022.1074787.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,888.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
734,metro22.111,SkorowidzOrtofomapy2022.1074752,,,,,,,,,,,,,N-34-49-D-d-4-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074752.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074752_N-34-49-D-d-4-4.tif,,SkorowidzOrtofomapy2022.1074752.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,913.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
735,metro22.112,SkorowidzOrtofomapy2022.1074739,,,,,,,,,,,,,N-34-49-D-b-3-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074739.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074739_N-34-49-D-b-3-2.tif,,SkorowidzOrtofomapy2022.1074739.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,914.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
736,metro22.113,SkorowidzOrtofomapy2022.1074765,,,,,,,,,,,,,N-34-50-C-a-1-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074765.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074765_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2022.1074765.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,855.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
737,metro22.114,SkorowidzOrtofomapy2022.1074746,,,,,,,,,,,,,N-34-49-D-d-2-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074746.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074746_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2022.1074746.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,909.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
738,metro22.115,SkorowidzOrtofomapy2022.1074725,,,,,,,,,,,,,N-34-49-B-d-3-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074725.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074725_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2022.1074725.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,870.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
739,metro22.116,SkorowidzOrtofomapy2022.1074773,,,,,,,,,,,,,N-34-50-C-a-3-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074773.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074773_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2022.1074773.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,867.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
740,metro22.117,SkorowidzOrtofomapy2022.1074719,,,,,,,,,,,,,N-34-49-B-d-2-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074719.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074719_N-34-49-B-d-2-2.tif,,SkorowidzOrtofomapy2022.1074719.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,896.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
741,metro22.118,SkorowidzOrtofomapy2022.1074771,,,,,,,,,,,,,N-34-50-C-a-3-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074771.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074771_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2022.1074771.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,910.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
742,metro22.119,SkorowidzOrtofomapy2022.1074740,,,,,,,,,,,,,N-34-49-D-b-4-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074740.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074740_N-34-49-D-b-4-1.tif,,SkorowidzOrtofomapy2022.1074740.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,914.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
743,metro22.120,SkorowidzOrtofomapy2022.1074741,,,,,,,,,,,,,N-34-49-D-b-4-2,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074741.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074741_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2022.1074741.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,935.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
744,metro22.121,SkorowidzOrtofomapy2022.1074744,,,,,,,,,,,,,N-34-49-D-d-1-4,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074744.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074744_N-34-49-D-d-1-4.tif,,SkorowidzOrtofomapy2022.1074744.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,946.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
745,metro22.122,SkorowidzOrtofomapy2022.1074756,,,,,,,,,,,,,N-34-50-A-c-1-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074756.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074756_N-34-50-A-c-1-1.tif,,SkorowidzOrtofomapy2022.1074756.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,854.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
746,metro22.123,SkorowidzOrtofomapy2022.1074789,,,,,,,,,,,,,N-34-50-C-c-3-3,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074789.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074789_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2022.1074789.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,833.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
747,metro22.124,SkorowidzOrtofomapy2022.1074779,,,,,,,,,,,,,N-34-50-C-c-1-1,2022.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074779.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074779_N-34-50-C-c-1-1.tif,,SkorowidzOrtofomapy2022.1074779.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,880.0,metro22,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro22.gml
810,metro23.0,SkorowidzOrtofomapy2023.1262027,,,,,,,,,,,,,N-34-50-C-d-4-1,2023.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262027.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262027_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2023.1262027.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35.0,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro23.gml
817,metro23.7,SkorowidzOrtofomapy2023.1262438,,,,,,,,,,,,,N-34-49-D-d-4-1,2023.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262438.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262438_N-34-49-D-d-4-1.tif,,SkorowidzOrtofomapy2023.1262438.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31.0,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro23.gml
819,metro23.9,SkorowidzOrtofomapy2023.1261993,,,,,,,,,,,,,N-34-50-C-a-3-4,2023.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261993.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261993_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2023.1261993.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34.0,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro23.gml
820,metro23.10,SkorowidzOrtofomapy2023.1262016,,,,,,,,,,,,,N-34-50-C-c-3-3,2023.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262016.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262016_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2023.1262016.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34.0,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro23.gml
821,metro23.11,SkorowidzOrtofomapy2023.1261997,,,,,,,,,,,,,N-34-62-A-a-1-1,2023.0,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261997.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261997_N-34-62-A-a-1-1.tif,,SkorowidzOrtofomapy2023.1261997.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33.0,metro23,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro23.gml
