gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
ggs22.167,SkorowidzOrtofomapy2022.1155465,,,,,,,,,,,,,6.223.25.21.2,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155465.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155465_6.223.25.21.2.tif,,SkorowidzOrtofomapy2022.1155465.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,8,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.168,SkorowidzOrtofomapy2022.1155472,,,,,,,,,,,,,6.223.25.18.1,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155472.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155472_6.223.25.18.1.tif,,SkorowidzOrtofomapy2022.1155472.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,33,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.170,SkorowidzOrtofomapy2022.1155416,,,,,,,,,,,,,6.223.25.17.3,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155416.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155416_6.223.25.17.3.tif,,SkorowidzOrtofomapy2022.1155416.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,38,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.171,SkorowidzOrtofomapy2022.1155418,,,,,,,,,,,,,6.222.25.14.2,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155418.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155418_6.222.25.14.2.tif,,SkorowidzOrtofomapy2022.1155418.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,1,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.172,SkorowidzOrtofomapy2022.1155419,,,,,,,,,,,,,6.222.25.11.4,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155419.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155419_6.222.25.11.4.tif,,SkorowidzOrtofomapy2022.1155419.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,1,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.173,SkorowidzOrtofomapy2022.1155466,,,,,,,,,,,,,6.223.25.22.1,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155466.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155466_6.223.25.22.1.tif,,SkorowidzOrtofomapy2022.1155466.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,44,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.174,SkorowidzOrtofomapy2022.1155474,,,,,,,,,,,,,6.223.25.13.3,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155474.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155474_6.223.25.13.3.tif,,SkorowidzOrtofomapy2022.1155474.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,2,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.175,SkorowidzOrtofomapy2022.1155467,,,,,,,,,,,,,6.223.25.17.4,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155467.akt_data,,,,,,,,,,,,,,,,2022-07-20,NIE,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155467_6.223.25.17.4.tif,,SkorowidzOrtofomapy2022.1155467.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,41,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.177,SkorowidzOrtofomapy2022.1155412,,,,,,,,,,,,,6.223.25.22.2,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155412.akt_data,,,,,,,,,,,,,,,,2022-07-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155412_6.223.25.22.2.tif,,SkorowidzOrtofomapy2022.1155412.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,45,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.178,SkorowidzOrtofomapy2022.1155413,,,,,,,,,,,,,6.223.25.23.1,2022,0.1,RGB,Zdj. cyfrowe,PL-2000:S6,1:1000,DFT.7201.021.2022,,SkorowidzOrtofomapy2022.1155413.akt_data,,,,,,,,,,,,,,,,2022-07-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76767/76767_1155413_6.223.25.23.1.tif,,SkorowidzOrtofomapy2022.1155413.dt_pzgik,,,,,,,,,,,,,,,,2023-02-21,42,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.184,SkorowidzOrtofomapy2022.1074772,,,,,,,,,,,,,N-34-50-C-a-3-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074772.akt_data,,,,,,,,,,,,,,,,2022-05-02,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074772_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2022.1074772.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,890,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.190,SkorowidzOrtofomapy2022.1074765,,,,,,,,,,,,,N-34-50-C-a-1-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074765.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074765_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2022.1074765.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,855,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.191,SkorowidzOrtofomapy2022.1074727,,,,,,,,,,,,,N-34-49-B-d-4-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074727.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074727_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2022.1074727.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,866,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.192,SkorowidzOrtofomapy2022.1074728,,,,,,,,,,,,,N-34-49-B-d-4-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074728.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074728_N-34-49-B-d-4-3.tif,,SkorowidzOrtofomapy2022.1074728.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,733,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.193,SkorowidzOrtofomapy2022.1074721,,,,,,,,,,,,,N-34-49-B-d-2-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074721.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074721_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2022.1074721.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,817,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.194,SkorowidzOrtofomapy2022.1074723,,,,,,,,,,,,,N-34-49-B-d-3-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074723.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074723_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2022.1074723.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,975,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.195,SkorowidzOrtofomapy2022.1074725,,,,,,,,,,,,,N-34-49-B-d-3-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074725.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074725_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2022.1074725.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,870,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.196,SkorowidzOrtofomapy2022.1074760,,,,,,,,,,,,,N-34-50-A-c-3-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074760.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074760_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2022.1074760.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,737,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.197,SkorowidzOrtofomapy2022.1074773,,,,,,,,,,,,,N-34-50-C-a-3-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074773.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074773_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2022.1074773.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,867,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.200,SkorowidzOrtofomapy2022.1074771,,,,,,,,,,,,,N-34-50-C-a-3-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074771.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074771_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2022.1074771.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,910,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.203,SkorowidzOrtofomapy2022.1074726,,,,,,,,,,,,,N-34-49-B-d-4-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074726.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074726_N-34-49-B-d-4-1.tif,,SkorowidzOrtofomapy2022.1074726.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,847,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.204,SkorowidzOrtofomapy2022.1074741,,,,,,,,,,,,,N-34-49-D-b-4-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074741.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074741_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2022.1074741.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,935,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.206,SkorowidzOrtofomapy2022.1074729,,,,,,,,,,,,,N-34-49-B-d-4-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074729.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074729_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2022.1074729.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,962,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.207,SkorowidzOrtofomapy2022.1074736,,,,,,,,,,,,,N-34-49-D-b-2-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074736.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074736_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2022.1074736.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,919,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.211,SkorowidzOrtofomapy2022.1074762,,,,,,,,,,,,,N-34-50-A-c-3-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074762.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074762_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2022.1074762.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,888,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.213,SkorowidzOrtofomapy2022.1074743,,,,,,,,,,,,,N-34-49-D-b-4-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074743.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074743_N-34-49-D-b-4-4.tif,,SkorowidzOrtofomapy2022.1074743.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,888,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.214,SkorowidzOrtofomapy2022.1074738,,,,,,,,,,,,,N-34-49-D-b-2-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074738.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074738_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2022.1074738.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,880,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.218,SkorowidzOrtofomapy2022.1074732,,,,,,,,,,,,,N-34-49-D-b-1-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074732.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074732_N-34-49-D-b-1-2.tif,,SkorowidzOrtofomapy2022.1074732.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,951,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
ggs22.219,SkorowidzOrtofomapy2022.1074758,,,,,,,,,,,,,N-34-50-A-c-1-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074758.akt_data,,,,,,,,,,,,,,,,2022-05-09,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074758_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2022.1074758.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,780,226201_1,JEW,Gdynia - gmina miejska,"39151",,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,"2763406","1.47016084487","1.47016083956",".05432511825",ggs22wew,C:/Users/admin/Downloads/ggs22wew.gml
